SGB592-MERGED-SGB93	SAMN03018620
SGB592-MERGED-SGB93	C0094C3
SGB13-MERGED-SGB172	ZM2_bin_2
SGB13-MERGED-SGB172	GCF_000795505.1_AZPAE13858_genomic
SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604	AA9_bin_1
SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604	SAMN00138211
SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604	SRS022545_bin_1
SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604	FB2_bin_1
SGB274-MERGED-SGB386	GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic
SGB274-MERGED-SGB386	GCF_008416365.1_ASM841636v1_genomic
SGB653-MERGED-SGB75	C0010C1
SGB653-MERGED-SGB75	0861_630_1_1_MRSIHK3_S862-bin_1
SGB154-MERGED-SGB94	SAMN10458461
SGB154-MERGED-SGB94	SAMN03198039
SGB376-MERGED-SGB410	JKR_P1_53_E07_S725_001-bin_1
SGB376-MERGED-SGB410	SAMN00260258
SGB26-MERGED-SGB655	GCF_008763925.1_FS667_genomic
SGB26-MERGED-SGB655	SAMN03197926
SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84	MG_198301_bin_14
SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84	C0104B2
SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84	MG_220502_bin_11
SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84	C0108B2
SGB254-MERGED-SGB255	MG_205763_bin_3
SGB254-MERGED-SGB255	JKR_P2_46_F06_S814_001-bin_2
SGB194-MERGED-SGB472	Jacques_Reference_BVAB1_tig3672_ann_editted
SGB194-MERGED-SGB472	BVAB1_S1_00001
SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481	MG_213626_bin_2
SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481	SAMN04446399
SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481	MG_208972_bin_5
SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481	C0047B3
SGB238-MERGED-SGB660	A3_bin_3
SGB238-MERGED-SGB660	TM7_H1_E1
SGB224-MERGED-SGB546	MG_224410_bin_1
SGB224-MERGED-SGB546	MG_192686_bin_5
SGB271-MERGED-SGB361	SAMN00100753
SGB271-MERGED-SGB361	MG_198165_bin_5
SGB141-MERGED-SGB542	MG_175380_bin_2
SGB141-MERGED-SGB542	SAMN02470846
SGB547-MERGED-SGB66	MG_211656_bin_5
SGB547-MERGED-SGB66	SAMN09736996
